id,idx,name,nametype,recclass,mass,fall,year,reclat,reclong,impact,impact,impactName
37734,55551,Stockyard Creek,Valid,H5,2700,Found,2008,-23.25556,116.90083,17053,1780,Stockyard Creek
37735,31330,Stoneham,Valid,H5,5000,Found,1960,40.63783,-103.69717,71286,306000,Stoneham
37736,23727,Stonington,Valid,H5,2700,Found,1942,37.28333,-102.2,73416,576000,Stonington
37737,23730,Stratton,Valid,OC,121,Found,1964,39.22167,-102.59,56584,1410000,Stratton
37738,23731,Streaky Bay,Valid,L4,909,Found,1989,-32.86667,134.28333,72647,60500,Streaky Bay
37739,23734,Study Butte,Valid,H3-6,417,Found,1983,29.30167,-103.5,43999,15600,Study Butte
37740,52752,Stump Spring,Valid,LL6,13700,Found,2010,35.98728,-115.85828,95632,464,Stump Spring
37741,23735,Sublette,Valid,L6,1300,Found,1952,37.5,-100.83333,91506,431000,Sublette
37742,45010,Sueilila,Valid,LL6,13266,Found,2005,24.63633,-14.71633,35257,180,Sueilila
37743,23739,Sukhoj Liman,Valid,H4/5,48000,Found,1987,46.4,30.8,48768,135,Sukhoj Liman
37744,23740,Sulphur Springs Draw,Valid,H5,1892,Found,1990,32.98333,-102.37833,24631,351,Sulphur Springs Draw
37745,23743,Summerfield,Valid,L5,6200,Found,1979,34.76667,-102.41667,72562,2240000,Summerfield
37746,23744,Summit,Valid,"Iron, IIAB",1000,Found,1890,34.2,-86.48333,92176,1340000,Summit
37747,23746,Sunray,Valid,H4,4300,Found,1985,36,-101.83333,97070,2600000,Sunray
37748,23747,Sunstone Knoll,Valid,L6,15.6,Found,1985,39.16278,-112.70806,91053,198,Sunstone Knoll
37749,23748,Superior Valley,Valid,H5,3.4,Found,2000,35.25448,-117.10972,45206,3490,Superior Valley
37766,23759,Superstition Mountain,Valid,H5,333,Found,2000,32.87083,-115.7825,76645,48300,Superstition Mountain
37767,23761,Surprise Springs,Valid,"Iron, IAB-sLL",1500,Found,1899,34.16667,-115.91667,23437,377,Surprise Springs
37768,23762,Susuman,Valid,"Iron, IIIAB",18900,Found,1957,62.72139,148.13028,55400,15400,Susuman
37769,23763,Sutton,Valid,H5,7600,Found,1964,40.6,-97.86667,63801,4370000,Sutton
37770,23764,Suwa,Valid,Iron,203,Found,1915,36.03333,138.08333,65242,152000,Suwa
37771,23765,Suwahib (Adraj),Valid,L4,118.1,Found,1932,20.01667,50.93333,30382,53,Suwahib (Adraj)
37772,23766,Suwahib ('Ain Sala),Valid,H6,106.1,Found,1932,19.95556,51.03333,12986,46,Suwahib ('Ain Sala)
37773,23767,Suwahib (Buwah),Valid,H3.8-an,241,Found,1931,20.05556,51.41667,83018,184,Suwahib (Buwah)
37774,23768,Suwanee Spring,Valid,L5,1200,Found,1979,34.95,-107.16667,44326,140,Suwanee Spring
37775,23769,Sverdlovsk,Valid,H4/5,4500,Found,1985,57,62.7,209,1070000,Sverdlovsk
37776,23770,Sweetwater,Valid,H5,1760,Found,1961,32.55,-100.41667,71926,1220000,Sweetwater
37777,47342,Święcany,Valid,L/LL5,8,Found,2004,49.79139,21.25778,44468,963,Święcany
37778,23772,Sychevka,Valid,"Iron, IIIAB",65000,Found,1988,51.125,127.495,18061,819,Sychevka
37779,23774,Tabarz,Valid,"Iron, IAB-MG",150,Found,1854,50.88333,10.51667,88903,8100,Tabarz
37780,23775,Tabbita,Valid,L6,3100,Found,1983,-34.05,145.83333,36892,752,Tabbita
37781,23777,Tacoma,Valid,"Iron, IAB complex",16.7,Found,1925,47.25,-122.41667,7666,162000,Tacoma
37782,23779,Tafassasset,Valid,CR-an,114000,Found,2000,20.76333,10.44167,96218,1370,Tafassasset
37783,23780,Tafoya (a),Valid,H4,270,Found,1951,36.45,-104.1,2150,1510,Tafoya (a)
37784,23781,Tafoya (b),Valid,H5,490,Found,1951,36.45,-104.1,52790,57,Tafoya (b)
37785,23783,Tagounite,Valid,"Iron, IIIAB",3300,Found,1989,29.96667,-5.6,58075,2950,Tagounite
37786,23785,Taiban,Valid,L5,25000,Found,1934,34.45,-104.01667,28893,4930,Taiban
37787,23786,Taiban (b),Valid,LL6,641,Found,1984,34.45,-104.01667,46575,419,Taiban (b)
37788,23787,Taicang,Valid,Stone-uncl,20000,Found,1928,31.5,121.08333,97697,65300,Taicang
37789,23788,Taiga (stone),Valid,H6,31.4,Found,1946,,,75264,55,Taiga (stone)
37790,23792,Talbachat n'aït Isfoul,Valid,LL3,8000,Found,1999,29.98333,-5.23333,25428,263,Talbachat n'aït Isfoul
37791,23793,Talpa,Valid,H6,13000,Found,1963,31.86667,-99.58333,67733,552000,Talpa
37792,51737,Tamarack,Valid,"Iron, IIAB",41,Found,2004,44.93389,-116.43167,44644,1720000,Tamarack
37793,23794,Tamarugal,Valid,"Iron, IIIAB",320000,Found,1903,-20.8,-69.66667,72159,19400,Tamarugal
37794,23796,Tambo del Meteorito,Valid,H6,13.84,Found,2002,-23.981,-68.313,1950,10,Tambo del Meteorito
37795,23797,Tambo Quemado,Valid,"Iron, IIIAB",141000,Found,1950,-14.66667,-74.5,42285,3500,Tambo Quemado
37796,23798,Tamentit,Valid,"Iron, IIIAB",510000,Found,1864,27.71667,-0.25,98856,3500,Tamentit
37797,23799,Tamir-Tsetserleg,Valid,Stone-uncl,173000,Found,1956,47.45,101.47917,99536,56,Tamir
37798,23802,Tanezrouft,Valid,H5,482,Found,1989,25.38333,0.51667,2057,8080,Tanezrouft
37886,23872,Tanokami Mountain,Valid,"Iron, IIIE",174000,Found,1885,34.91667,135.96667,87742,168,Tanokami Mountain
37887,51580,Taoudenni,Valid,Diogenite,24370,Found,2007,22.79167,-3.96667,13939,2060,Taoudenni
37888,23874,Taouz,Valid,L6,2430,Found,1991,30.9,-4.23833,41855,3930,Taouz
37890,23876,Tarahumara,Valid,"Iron, IIE",2500,Found,1994,28.5,-106.25,25427,401000,Tarahumara
37891,23878,Tarbagatai,Valid,L5,370,Found,1912,51.36667,107.38333,23566,2770,Tarbagatai
37892,23879,Tarfa,Valid,L6,1040,Found,1954,19.5,55.5,90209,40100,Tarfa
37893,23880,Tarlton,Valid,H4,226.5,Found,1967,39.32,-82.37,12722,175000,Tarlton
37894,23881,Tassédet,Valid,H5,560,Found,2001,18.06833,6.66833,27250,7,Tassédet
37897,23886,Tatum,Valid,H4,1787,Found,1938,33.23333,-103.44167,97628,4250000,Tatum
37898,23889,Tawallah Valley,Valid,"Iron, IVB",75750,Found,1939,-15.7,135.66667,70936,886,Tawallah Valley
37899,36586,Taylor Glacier,Valid,L5,244.2,Found,2005,,,20197,34700,Taylor Glacier
37902,23891,Tazewell,Valid,"Iron, IAB-sLH",27000,Found,1853,36.43333,-83.75,66475,23000,Tazewell
37903,23892,Techado,Valid,"Iron, IIE",810,Found,1983,34.53333,-108.35,33250,119000,Techado
37904,23893,Tell,Valid,H6,16600,Found,1930,34.38333,-100.4,32216,3960000,Tell
37905,23894,Temple,Valid,L6,5000,Found,1959,31.11667,-97.3,4754,2310000,Temple
37906,23895,Temple Bar,Valid,CR,106,Found,1998,35.91667,-114.43333,9266,804000,Temple Bar
37907,23896,Tendo,Valid,"Iron, IIIAB",10100,Found,1910,38.35,140.37333,56792,1580000,Tendo
37908,23899,Tentacle Ridge,Valid,L6,11.1,Found,2000,-80.25,153.5,60703,161,Tentacle Ridge
37910,23901,Teocaltiche,Valid,Iron,10000,Found,1903,21.43333,-102.56667,36509,4030,Teocaltiche
37911,23902,Teplá,Valid,"Iron, IIIAB",17000,Found,1909,49.98333,12.86667,45554,559000,Teplá
37912,23903,Ternera,Valid,"Iron, IVB",1980,Found,1891,-27.33333,-69.8,95295,1190000,Ternera
37913,23905,Tessera,Valid,H4,51.3,Found,2000,45.50833,12.30833,36904,754000,Tessera
37914,23906,Texline,Valid,H5,26200,Found,1937,36.4,-103.01667,48857,10300,Texline
37915,23907,Thackaringa,Valid,H5,438.6,Found,1974,-32.11667,141.08333,11979,1420,Thackaringa
37916,23911,Thiel Mountains,Valid,"Pallasite, PMG",31700,Found,1962,-85.45,-90,2147,9780,Thiel Mountains
37999,23972,Thompson Brook,Valid,"Iron, IAB-ung",76.6,Found,1918,-33.61667,115.91667,80510,295,Thompson Brook
38000,23973,Thomson,Valid,L6,218,Found,1888,33.46667,-82.48333,2661,11700000,Thomson
38001,23974,Thoreau,Valid,"Iron, IAB complex",500,Found,1954,35.28333,-108.26667,95978,3250000,Thoreau
38002,23977,Thule,Valid,"Iron, IIIAB",48600,Found,1955,76.53333,-67.55,23219,1710000,Thule
38003,53890,Thumb Butte,Valid,H3.8,105,Found,2008,35.16993,-114.45585,80583,3130,Thumb Butte
38004,45958,Thumrayt,Valid,"Pallasite, PMG",2480,Found,2006,17.58333,54.35,60833,588,Thumrayt
38006,23978,Thunda,Valid,"Iron, IIIAB",62100,Found,1881,-25.7,143.05,20116,210000,Thunda
38007,23979,Thurlow,Valid,"Iron, IIIAB",5500,Found,1888,44.75,-77.58333,16187,708000,Thurlow
38008,23980,Thurman,Valid,OC,1959,Found,1965,39.52167,-103.16667,49513,2230000,Thurman
38009,23981,Thylacine Hole,Valid,H4/5,101.5,Found,1977,-31.58333,127.6,30481,217,Thylacine Hole
38011,23983,Tianlin,Valid,"Iron, IAB complex",300000,Found,1956,24.3,106.1,79132,10400,Tianlin
38012,23985,Tiberrhamine,Valid,L6,107000,Found,1967,28.11667,0.53333,88531,216,Tiberrhamine
38013,23986,Tibooburra,Valid,CV3,18.6,Found,1970,-29.43333,142.01667,36678,160000,Tibooburra
38014,23987,Tieraco Creek,Valid,"Iron, IIIAB",41700,Found,1922,-26.33333,118.33333,83113,269,Tieraco Creek
38015,52043,Tieret,Valid,H6,602,Found,2009,30.74819,10.21017,28435,299,Tieret
38028,23988,Tierra Blanca,Valid,Winonaite,860,Found,1965,34.93333,-102.01667,5191,37400,Tierra Blanca
38029,23990,Tifariti,Valid,L6,5.4,Found,2002,26.5,-10.5,59251,1130,Tifariti
38030,23991,Tiffa,Valid,H5,26900,Found,1997,19.949,11.933,71118,54800,Tiffa
38038,24000,Timber Creek,Valid,L4,7,Found,1982,34.98333,-101.73333,83269,364000,Timber Creek
38039,57160,Timber Lake,Valid,H3,8660,Found,2011,45.425,-101.097,19305,27700,Timber Lake
38040,24001,Timessa,Valid,H6,473,Found,1990,26.56667,15.73333,9923,93,Timessa
38041,24002,Timmersoi,Valid,L5,516,Found,1966,18.91667,6.25,19981,813,Timmersoi
38042,24003,Timna,Valid,H5,40,Found,2002,29.75,34.91667,62286,288000,Timna
38043,56556,Tin as Sawwan,Valid,L4-5,1684,Found,2011,32.7605,9.1002,26333,6,Tin as Sawwan
38044,24005,Tindouf,Valid,H6,1550,Found,1997,27.75,-8.13333,82017,704000,Tindouf
38045,24006,Tinnie,Valid,"Iron, IVB",15300,Found,1978,33.38333,-105.25,92056,38500,Tinnie
38046,24010,Tishomingo,Valid,"Iron, ungrouped",260000,Found,1965,34.25,-96.68333,24881,225000,Tishomingo
38047,24013,Tlacotepec,Valid,"Iron, IVB",71000,Found,1903,18.65,-97.55,29463,24300,Tlacotepec
38048,24014,Tobe,Valid,H4,5386,Found,1963,37.2,-103.58333,37451,2640000,Tobe
38049,24015,Tobychan,Valid,"Iron, IIE",52100,Found,1971,,,47246,148,Tobychan
38050,24016,Tokio (a),Valid,H5,6600,Found,1974,33.21667,-102.63167,17126,17600,Tokio (a)
38051,24017,Tokio (b),Valid,OC,823,Found,1974,33.205,-102.65833,69896,198,Tokio (b)
38052,24018,Toluca,Valid,"Iron, IAB-sLL",3e+06,Found,1776,19.56667,-99.56667,2877,152000,Toluca
38053,24021,Tombigbee River,Valid,"Iron, IIG",43000,Found,1859,32.23333,-88.2,45347,101000,Tombigbee River
38054,24022,Tomhannock Creek,Valid,H5,1500,Found,1863,42.88333,-73.6,93917,355,Tomhannock Creek
38055,24025,Tonganoxie,Valid,"Iron, IIIAB",11800,Found,1886,39.08333,-95.11667,96315,34600,Tonganoxie
38056,24027,Tookabarnoo,Valid,H4,157,Found,1992,-27.86667,141.73333,47937,112,Tookabarnoo
38057,24030,Toronto,Valid,"Iron, IAB complex",2715,Found,1970,,,80609,1840000,Toronto
38058,24031,Torreon de Mata,Valid,L6,610,Found,1983,26.83333,-105.41667,83546,131,Torreon de Mata
38059,24033,Tostado,Valid,H6,22000,Found,1945,-29.23333,-61.76667,73222,169000,Tostado
38060,31350,Touat,Valid,L6,2650,Found,2002,27.63533,-0.51667,84085,2970,Touat
38062,24034,Toubil River,Valid,"Iron, IIIAB",22000,Found,1891,55.88333,89.1,99702,136,Toubil River
38063,47702,Toufassour,Valid,Mesosiderite,73300,Found,2007,29.65225,-7.7493,37122,1780,Toufassour
38064,24035,Toulon,Valid,H5,1214.5,Found,1962,41.11667,-89.80833,44236,3280000,Toulon
38065,24039,Towada,Valid,H6,53.5,Found,1997,40.55,141.23333,91144,882000,Towada
38066,24040,Travis County (a),Valid,H5,175400,Found,1889,30.3,-97.7,82505,324000,Travis County (a)
38067,24041,Travis County (b),Valid,H4,5900,Found,1889,30.55556,-97.95278,4609,46800,Travis County (b)
38068,24045,Trenton,Valid,"Iron, IIIAB",505000,Found,1858,43.36667,-88.13333,46575,85500,Trenton
38069,24047,Tres Castillos,Valid,"Iron, ungrouped",150000,Found,1992,29.47,-105.8,53659,1450,Tres Castillos
38070,24048,Tres Estacas,Valid,OC,150000,Found,1968,,,14628,76,Tres Estacas
38071,24051,Tribune (b),Valid,OC,1470,Found,1981,,,70039,595,Tribune (b)
38072,24052,Trifir,Valid,L6,1000,Found,1956,20.05,-1.68333,71918,153,Trifir
38073,35339,Trilby Wash,Valid,L4,846,Found,2005,33.91667,-112.55,10586,254,Trilby Wash
38074,24055,Truckton,Valid,H5,43.4,Found,1978,38.58139,-104.07667,14692,564,Truckton
38075,24056,Tryon,Valid,L6,15900,Found,1934,41.55,-100.96667,70914,791000,Tryon
38076,24058,Tsarev,Valid,L5,1.2253e+06,Found,1968,48.7,45.7,48546,6610,Tsarev
38077,24061,Tucson,Valid,"Iron, ungrouped",975000,Found,1850,31.85,-110.96667,5571,365000,Tucson
38078,24064,Tule Draw,Valid,H5,2300,Found,1981,34.66667,-102,58773,152,Tule Draw
38079,24065,Tule Valley,Valid,L6,17.69,Found,2001,38.99861,-113.38167,34658,3670,Tule Valley
38080,54682,Tule Valley Hardpan,Valid,L5,5.1,Found,2009,38.94306,-113.37833,9745,63,Tule Valley Hardpan
38082,24066,Tulia (a),Valid,H3-4,86000,Found,1917,34.61667,-101.95,34140,3080,Tulia (a)
38083,24067,Tulia (b),Valid,L6,4800,Found,1917,34.53333,-101.7,64856,744,Tulia (b)
38084,24068,Tulia (c),Valid,H5/6,4270,Found,1981,,,46956,67,Tulia (c)
38085,24069,Tulia (d),Valid,H6,17700,Found,1981,34.60667,-101.76667,71349,308,Tulia (d)
38086,24070,Tulia (iron),Valid,Iron,190,Found,1969,34.555,-101.63,55223,60,Tulia (iron)
38087,24072,Tungsten Mountain,Valid,H4,31.73,Found,2000,39.63611,-117.65472,63713,508,Tungsten Mountain
38108,56551,Tupelo,Valid,EL6,280,Found,2012,34.24216,-88.77594,82868,2320000,Tupelo
38109,24084,Turriff,Valid,L5,218,Found,1994,-35.48333,142.6,81761,43600,Turriff
38110,24085,Turtle River,Valid,"Iron, IIIAB",22390,Found,1953,47.6,-94.76667,2667,78300,Turtle River
38111,24087,Tuzla,Valid,L6,236,Found,1920,44.01667,28.63333,86949,2640000,Tuzla
38112,24088,Twannberg,Valid,"Iron, IIG",20689,Found,1984,47.12444,7.17889,66471,5560,Twannberg
38113,24089,Twentynine Palms,Valid,L,19700,Found,1944,34.075,-116.01667,61247,489000,Twentynine Palms
38114,24090,Twin City,Valid,"Iron, IAB-ung",5130,Found,1955,32.58333,-82.01667,23512,1480000,Twin City
38115,24091,Two Buttes (a),Valid,H5,19700,Found,1962,37.63333,-102.41667,10374,158,Two Buttes (a)
38116,24092,Two Buttes (b),Valid,H,3000,Found,1970,37.63333,-102.41667,18575,93,Two Buttes (b)
38117,24093,Twodot,Valid,H6,21400,Found,1999,46.7,-110.13333,82732,2270000,Twodot
38118,55266,Uasara,Valid,"Iron, IIAB",3140,Found,,0,0,52790,136,Uasara
38119,24100,Udall Park,Valid,H4,150,Found,1985,32.25,-110.83333,31750,396,Udall Park
38120,24102,Udeiát el Had,Valid,L6,658,Found,1988,29.41667,20.5,99104,43,Udeiát el Had
38121,24105,Uegit,Valid,"Iron, IIIAB",252000,Found,1921,3.81667,43.33333,85665,289,Uegit
38122,24107,Ularring,Valid,L6,271.8,Found,1970,-29.96667,120.6,95482,418,Ularring
38123,24109,Ultuna,Valid,H,1900,Found,1944,59.81667,17.66667,7914,3930,Ultuna
38124,45816,Ulyanovsk,Valid,H5,4680,Found,2006,54.364947,48.591447,36470,880000,Ulyanovsk
38125,24110,Ulysses,Valid,H4,3900,Found,1927,37.6,-101.25,82572,4570000,Ulysses
38126,24111,Um Habib,Valid,L6,696,Found,1960,21.5,50.5,23156,444,Um Habib
38127,24113,Umbarger,Valid,L6,13000,Found,1954,34.95,-102.1175,33668,14100,Umbarger
38128,24114,Um-Hadid,Valid,Mesosiderite,15400,Found,,21.695,50.59667,11116,155,Um
38129,24115,Umm as Samim,Valid,H5,1847,Found,2001,21.31833,56.41667,93159,2460,Umm as Samim
38157,24120,Umm Tina,Valid,L6,70.2,Found,1932,19.02778,51.08333,43168,81,Umm Tina
38158,24122,Union County,Valid,"Iron, IC",6800,Found,1853,34.75,-84,5452,1520000,Union County
38159,35414,United Arab Emirates,Valid,Ureilite,155,Found,2005,22.846044,55.121208,96394,1700000,United Arab Emirates
38187,24124,Unter-Mässing,Valid,"Iron, IIC",80000,Found,1920,49.09028,11.33333,52245,114,Unter
38188,24125,Ur,Valid,Iron,,Found,-2500,30.9,46.01667,53664,13800000,Ur
38189,24126,Ural,Valid,OC,9400,Found,1981,55.8,66,20764,1810000,Ural
38190,24130,Uruachic,Valid,"Iron, IIIAB",13000,Found,1989,27.85,-108.23333,40877,266,Uruachic
38191,24131,Uruaçu,Valid,"Iron, IAB-MG",72500,Found,1992,-14.53333,-48.76667,10484,33100,Uruaçu
38192,24127,Uruq al Hadd,Valid,LL5,2335.64,Found,2003,18.44432,52.97805,51858,2150,Uruq al Hadd
38194,24133,Ust-Nyukzha,Valid,"Iron, IAB complex",44000,Found,1992,56.38333,120.46667,59112,99,Ust
38195,24134,Ute Creek,Valid,H4,1000,Found,1936,36.2,-103.9,23508,2460,Ute Creek
38196,24137,Uvalde,Valid,H5,8200,Found,1915,29.2,-99.76667,81896,223000,Uvalde
38197,24138,Uwet,Valid,"Iron, IIAB",54000,Found,1903,5.28333,8.25,2504,1810,Uwet
38198,24139,Uwharrie,Valid,"Iron, IIIAB",72700,Found,1930,35.51667,-79.96667,61746,962000,Uwharrie
38199,24141,Vaalbult,Valid,"Iron, IAB-MG",11800,Found,1921,-29.75,22.5,99895,121,Vaalbult
38200,24142,Vaca Muerta,Valid,Mesosiderite-A1,3.828e+06,Found,1861,-25.75,-70.5,23160,9870,Vaca Muerta
38201,24147,Valencia,Valid,H5,33500,Found,,39,-0.03333,73350,8110000,Valencia
38202,24148,Valentine,Valid,L4,2300,Found,1942,42.93333,-100.75,2399,2360000,Valentine
38203,24150,Valkeala,Valid,L6,4000,Found,1962,61.05,26.83333,91245,79700,Valkeala
38204,24152,Valley Wells,Valid,L6,129.9,Found,1929,35.46667,-115.66667,62285,3220,Valley Wells
38205,24153,Varpaisjärvi,Valid,L6,2000,Found,1913,63.3,27.73333,4383,7990,Varpaisjärvi
38206,24155,Veevers,Valid,"Iron, IIAB",300,Found,1984,-22.96833,125.36861,42232,5270,Veevers
38207,24157,Veliko-Nikolaevsky Priisk,Valid,"Iron, IIIAB",24267,Found,1902,53.83333,97.33333,81828,68,Veliko
38208,24159,Ventura,Valid,"Iron, IAB-ung",7700,Found,1953,34.25,-119.3,18157,6520000,Ventura
38209,24160,Venus,Valid,H4,1013,Found,1960,32.4,-97.08333,90763,2610000,Venus
38210,24161,Vera,Valid,L/LL4,80000,Found,1941,-29.91667,-60.28333,18577,726000,Vera
38211,24163,Verissimo,Valid,"Iron, IIIAB",14000,Found,1965,-19.73333,-48.31667,53942,91400,Verissimo
38212,24164,Verkhne Dnieprovsk,Valid,"Iron, IIE",70,Found,1876,48.63333,34.36667,79006,247,Verkhne Dnieprovsk
38213,24166,Verkhne Udinsk,Valid,"Iron, IIIAB",18000,Found,1854,54.76667,113.98333,32041,343,Verkhne Udinsk
38214,31352,Verkhnyi Saltov,Valid,"Iron, IIIAB",9530,Found,2001,50.11112,36.8001,38919,459,Verkhnyi Saltov
38215,24167,Vermillion,Valid,"Pallasite, ungrouped",34360,Found,1991,39.73633,-96.36133,84762,190000,Vermillion
38216,24170,Vicenice,Valid,"Iron, IID",4370,Found,1911,49.21667,15.8,69917,589,Vicenice
38217,24171,Victoria West,Valid,"Iron, IAB-sHL",2950,Found,1860,-31.7,23.75,91181,67400,Victoria West
38218,24172,Viedma,Valid,L5,6900,Found,2003,-41.06667,-62.85,96104,175000,Viedma
38219,24173,View Hill,Valid,"Iron, IIIAB",33600,Found,1952,-43.32,172.06333,48197,1990,View Hill
38220,24175,Vigo Park,Valid,L4,35,Found,1934,34.68333,-101.38333,69354,963,Vigo Park
38221,24176,Viksdalen,Valid,Eucrite,470,Found,1992,61.03333,6.05,85411,303,Viksdalen
38222,24177,Villa Coronado,Valid,H5,2900,Found,1983,26.75,-105.25,35389,260,Villa Coronado
38223,24178,Villa Natamoros,Valid,L3.7,156,Found,1987,26.75,-105.4,51921,112,Villa Natamoros
38224,53827,Villa Regina,Valid,"Iron, IIIAB",5030,Found,<2005,-39.1,-67.06667,95293,168000,Villa Regina
38225,24182,Villedieu,Valid,H4,14000,Found,1890,47.91667,4.35,10796,64600,Villedieu
38226,24184,Vincent,Valid,L5,430,Found,1926,-35.01667,139.91667,13214,26600000,Vincent
38227,24186,Virginia,Valid,L6,191.5,Found,1980,-32.06667,125.15,59915,1990000,Virginia
38228,48953,Vitoria da Conquista,Valid,"Iron, IVA",10500,Found,2007,-14.83861,-40.83611,95223,770000,Vitoria da Conquista
38229,24192,Vulcan,Valid,H6,19000,Found,1962,50.51667,-113.13333,9523,3200000,Vulcan
38230,24193,Vyatka,Valid,H4,45000,Found,1991,57.53333,49,38376,89400,Vyatka
38231,24194,Wabar,Valid,"Iron, IIIAB",2.55e+06,Found,1863,21.49972,50.47222,66294,8550,Wabar
38232,24195,Waconda,Valid,L6,50000,Found,1873,39.33333,-98.16667,41229,2820000,Waconda
38233,24196,Wagon Mound,Valid,L6,87500,Found,1932,35.84083,-104.58583,73390,2850,Wagon Mound
38234,24197,Wah Wah Valley,Valid,L6,9,Found,1986,38.67667,-113.30167,16025,24500,Wah Wah Valley
38235,24198,Waingaromia,Valid,"Iron, IIIAB",9200,Found,1915,-38.25,178.08333,87923,187,Waingaromia
38236,24199,Wairarapa Valley,Valid,H6,6000,Found,1863,-41.31667,175.13333,56748,383,Wairarapa Valley
38237,24200,Waka,Valid,H6,11875,Found,1963,36.15,-101.05,53134,3140000,Waka
38238,24201,Walcott,Valid,H5,2000,Found,1983,32.4,-101.95,39867,2760000,Walcott
38239,24202,Waldo,Valid,L6,1300,Found,1937,39.1,-98.83333,84692,5100000,Waldo
38240,24203,Waldron Ridge,Valid,"Iron, IAB complex",13600,Found,1887,36.63333,-83.83333,1532,302,Waldron Ridge
38241,24204,Walker County,Valid,"Iron, IIAB",74800,Found,1832,34,-87.16667,50243,170000,Walker County
38242,24206,Wallapai,Valid,"Iron, IID",430000,Found,1927,35.8,-113.7,59466,969,Wallapai
38243,24207,Wallareenya,Valid,"Iron, IIIAB",4386,Found,1965,-20.66667,118.83333,49949,437,Wallareenya
38244,24208,Walltown,Valid,L6,1600,Found,1956,37.325,-84.71667,61143,37900,Walltown
38245,24209,Walnut Hill,Valid,OC,220,Found,1978,43.827,-70.24717,92607,213000,Walnut Hill
38246,24211,Waltman,Valid,L4,23410,Found,1948,43,-107.16667,40366,302000,Waltman
38247,24212,Warburton Range,Valid,"Iron, IVB",56930,Found,1963,-26.28333,126.66667,75973,870,Warburton Range
38248,24213,Warden,Valid,H5,7868,Found,1989,-23.26667,116.93333,95665,3950000,Warden
38249,24214,Wardswell Draw,Valid,L6,3000,Found,1976,32.90333,-102.925,51099,93,Wardswell Draw
38250,32769,Warm Springs Wilderness,Valid,H4-6,156.9,Found,2003,34.78698,-114.25052,13787,7920,Warm Springs Wilderness
38251,24217,Washington County,Valid,"Iron, ungrouped",5750,Found,1927,39.7,-103.16667,47955,2900000,Washington County
38252,24219,Waterville,Valid,"Iron, IAB-ung",37125,Found,1917,47.767778,-119.876389,40986,2150000,Waterville
38253,24220,Wathena,Valid,"Iron, IIAB",566,Found,1939,39.81667,-94.91667,28009,8750,Wathena
38254,55758,Watonga,Valid,LL3.1,5025,Found,1960,35.833333,-98.4,49115,55200,Watonga
38255,24221,Watson,Valid,"Iron, IIE",93000,Found,1972,-30.5,131.55,93737,1410000,Watson
