id,idx,name,nametype,recclass,mass,fall,year,reclat,reclong,impact
37446,23506,Sevaruyo,Valid,H5,12.37,Found,2001,-19.36775,-66.96787,99203
37447,23507,Severny Kolchim,Valid,H3,1390,Found,1965,60.5,57,64575
37448,23510,Seymchan,Valid,"Pallasite, PMG",323300,Found,1967,62.9,152.43333,48678
37449,23511,Seymour,Valid,"Iron, IAB-MG",25900,Found,1940,37.2375,-92.78694,78366
37450,23513,Shafter Lake,Valid,H5,3027,Found,1933,32.4,-102.58333,61799
37451,52642,Shahdad,Valid,H5,1074,Found,2005,30.55383,57.78417,27222
37452,23514,Shalim,Valid,LL6,286,Found,2000,18.185,55.11,81548
37472,23522,Shallowater,Valid,Aubrite,4650,Found,1936,33.7,-101.93333,4530
37473,23523,Shangdu,Valid,"Iron, IIIAB",247000,Found,1957,42.5,114,10365
37474,23524,Sharon Springs,Valid,L6,23400,Found,1983,38.77083,-101.79833,15695
37475,23526,Shaw,Valid,L6/7,17500,Found,1937,39.53333,-103.33333,26848
37476,53761,Shawnee,Valid,"Iron, IAB-MG",8181,Found,2010,0,0,95688
37477,23527,Sheephole Valley,Valid,H4,62.1,Found,1999,34.125,-115.56333,34723
37479,23532,Shibayama,Valid,L6,235,Found,1969,35.765,140.41,25947
37480,23533,Shields,Valid,H5,9780,Found,1962,38.7,-100.35,6147
37481,23535,Shingle Springs,Valid,"Iron, ungrouped",39000,Found,1869,38.66667,-120.93333,5957
37482,23536,Shirahagi,Valid,"Iron, IVA",22700,Found,1890,36.7,137.36667,49991
37483,23537,Shiraiwa,Valid,H4,950,Found,1915,39.5,140.2,54814
37484,23539,Shişr,Valid,L6,936.8,Found,2001,18.508,53.98733,22545
37607,23580,Shohaku,Valid,Iron,101,Found,1938,40.31667,126.91667,52061
37608,23581,Shrewsbury,Valid,"Iron, IAB-sLL",12000,Found,1907,39.76667,-76.66667,8098
37609,23585,Sidney,Valid,L,6000,Found,1941,41.05,-102.9,74813
37610,23587,Sierra Blanca,Valid,"Iron, IAB?",405,Found,1784,27.15,-104.9,16494
37611,23588,Sierra Colorada,Valid,L5,71300,Found,1995,-40.8,-67.48333,76094
37612,23589,Sierra County,Valid,H5,1000,Found,1962,33,-107.5,84743
37613,23590,Sierra Gorda,Valid,"Iron, IIAB",26000,Found,1898,-22.9,-69.35,38725
37614,23591,Sierra Sandon,Valid,"Iron, IIIAB",6330,Found,1923,-25.16667,-69.28333,23540
37615,23592,Signal Mountain,Valid,"Iron, IVA",63500,Found,1919,32.5,-115.5,54772
37616,45009,Silet,Valid,L5,971,Found,2004,22.78333,4.15,48406
37617,23595,Silurian Dry Lake,Valid,LL6,43.8,Found,2000,35.51752,-116.17607,56804
37618,23596,Silver Bell,Valid,"Iron, IIAB",5100,Found,1939,32.48333,-111.56667,52849
37619,23597,Silver Crown,Valid,"Iron, IAB-MG",11600,Found,1887,41.23333,-104.98333,74668
37620,23598,Silver Dry Lake,Valid,L4,218.8,Found,2000,35.37333,-116.125,21969
37622,23600,Silverton (New South Wales),Valid,L6,350.7,Found,1883,-31.88333,141.2,18052
37623,23601,Silverton (Texas),Valid,H4,2576,Found,1938,34.53333,-101.18333,71100
37624,23602,Simbirsk (of P. Partsch),Valid,OC,1500,Found,1838,54.3,48.4,51130
37625,23604,Simondium,Valid,Mesosiderite-A4,1600,Found,1907,-33.85,18.95,69147
37626,23607,Sinawan,Valid,L6,28600,Found,1991,31,11.66667,56959
37630,23612,Singhur,Valid,Pallasite?,14180,Found,1847,18.31667,73.91667,79313
37631,23615,Siratik,Valid,"Iron, IIAB",1700,Found,1716,14,-11,13921
37632,23618,Siwa,Valid,L5-6,36,Found,1994,28.5,25.5,25825
37633,23622,Skiff,Valid,H4,3540,Found,1966,49.25,-111.86667,69758
37634,23623,Skookum,Valid,"Iron, IVB",16000,Found,1905,63.91667,-139.33333,81947
37635,23624,Slaghek's Iron,Valid,"Iron, IIIAB",1900,Found,1916,,,28544
37636,23625,Slaton,Valid,L4,1070,Found,1941,33.43333,-101.75,12397
37637,23627,Sleeper Camp,Valid,L6,1250,Found,1962,-30.25,126.33333,47785
37664,23644,Sligo,Valid,H3.9,78,Found,1976,33.11861,-102.74056,17766
37665,23646,Slobodka (of P. Partsch),Valid,L6,950,Found,1838,55,35,50354
37666,23647,Slovak,Valid,H5,8220,Found,1962,34.65,-91.58333,99409
37667,23648,Smara,Valid,Eucrite-pmict,12870,Found,2000,26.68333,-11.73333,74295
37668,23649,Smith Center,Valid,L6,1585,Found,1937,39.83333,-99.01667,38622
37669,23650,Smithland,Valid,"Iron, IVA",5000,Found,1839,37.13333,-88.4,31598
37670,23651,Smithonia,Valid,"Iron, IIAB",69900,Found,1940,34,-83.16667,20856
37671,23652,Smith's Mountain,Valid,"Iron, IIIAB",5000,Found,1863,36.41667,-80,30991
37672,23653,Smithsonian Iron,Valid,"Iron, IIAB",3510,Found,1881,,,60535
37673,23654,Smithville,Valid,"Iron, IAB-MG",70500,Found,1840,35.98333,-85.85,69221
37674,57453,Smokey Spring,Valid,H4,254,Found,2011,40.95465,-118.49693,18847
37675,23655,Smyer,Valid,H6,3273,Found,1968,33.58333,-102.16667,4026
37676,23656,Snake Bore,Valid,H5,66,Found,1975,-31.1,138.26667,82317
37677,23657,Snyder,Valid,H3,16900,Found,1983,32.71667,-100.91667,64723
37678,23658,Snyder Hill,Valid,L5,1160,Found,1994,32.15833,-111.11333,27653
37679,23659,Social Circle,Valid,"Iron, IVA",99300,Found,1927,33.7,-83.7,10340
37680,23662,Soledade,Valid,"Iron, IAB-MG",68000,Found,1986,-29.05,-51.43333,69050
37681,23664,Sombrerete,Valid,"Iron, IAB-sHL",10000,Found,1958,23.63333,-103.66667,95966
37682,23665,Somervell County,Valid,"Pallasite, PMG",11800,Found,1919,32.18333,-97.8,32616
37683,23666,Somesbar,Valid,H6,60,Found,1977,41.38333,-123.5,99545
37684,23669,Soper,Valid,"Iron, ungrouped",3700,Found,1938,34.03333,-95.58333,29972
37685,23673,Souslovo,Valid,L4,19300,Found,1997,55.4295,55.78727,8248
37686,23674,South African Railways,Valid,"Iron, IVA",47000,Found,1938,,,73245
37687,23675,South Bend,Valid,"Pallasite, PMG",2500,Found,1893,41.65,-86.21667,74358
37688,23676,South Byron,Valid,"Iron, ungrouped",6000,Found,1915,43.03333,-78.03333,18737
37689,23677,South Dahna,Valid,"Iron, IAB complex",275000,Found,1957,22.56667,48.3,42164
37690,23679,South Oman,Valid,EH4/5,90,Found,1958,21,56.66667,93856
37691,23680,South Plains,Valid,L5,4763,Found,1971,34.26667,-101.25,49834
37692,23682,Southampton,Valid,Pallasite,3580,Found,2001,44.50642,-81.37217,14408
37693,23683,Southern Arizona,Valid,"Iron, IAB-sLL",266,Found,1947,,,19056
37694,23684,Southern Michigan,Valid,Iron,49,Found,1965,,,29544
37695,23686,Spade,Valid,H6,8860,Found,2000,34.00111,-102.12833,85707
37696,23687,Spearman,Valid,"Iron, IIIAB",10400,Found,1934,36.25,-101.21667,61352
37697,23688,Springer,Valid,H5,8143,Found,1965,36.34611,-97.185,94585
37698,23689,Springfield,Valid,L6,3200,Found,1937,37.38333,-102.63333,34171
37699,23690,Springfield (b),Valid,L,229.3,Found,1937,37.48333,-102.67667,87986
37700,23691,Springlake,Valid,L6,17300,Found,1980,34.34444,-102.22361,14370
37701,23692,Springwater,Valid,"Pallasite, PMG-an",67600,Found,1931,52,-108.3,97780
37702,56165,Spruce,Valid,L5,983,Found,2011,40.801,-114.701,69525
37704,23693,Squaw Creek,Valid,"Iron, IIAB",14500,Found,,32,-98,8121
37705,23694,Ssyromolotovo,Valid,"Iron, IIIAB",217000,Found,1873,58.61667,98.93333,11854
37706,23079,St. Ann,Valid,H6,373.5,Found,1938,40.45,-100.75,8994
37707,23084,St. Francis Bay,Valid,L6,531.6,Found,1976,-25.06667,14.88333,74797
37708,23085,St. Francois County,Valid,"Iron, IC",3600,Found,1863,37.75,-90.5,51859
37709,23086,St. Genevieve County,Valid,"Iron, IIIF",244500,Found,1888,37.96667,-90.31667,70077
37710,23088,St. Lawrence,Valid,LL6,2600,Found,1965,31.73333,-101.505,9653
37711,23094,St. Peter,Valid,L5,6800,Found,1957,39.4,-100.03333,91982
37712,23095,St. Vrain,Valid,OC,45.5,Found,1971,34.31833,-103.47167,8175
37713,44800,Starvation Flat,Valid,L5,1250,Found,2002,36.7845,-114.94967,38238
37714,23714,Starvation Lake,Valid,LL3.9,12000,Found,1975,-30.46667,141.08333,49535
37715,23715,Statesboro,Valid,L5,2158.26,Found,2000,32.4375,-81.91667,99099
37716,23716,Staunton,Valid,"Iron, IIIE",43500,Found,1869,38.21667,-79.05,6971
37717,23098,Ste. Croix,Valid,"Iron, IIIAB",4.8,Found,1988,46.83667,6.49472,3754
37718,23722,Steinbach,Valid,"Iron, IVA-an",98000,Found,1724,50.5,12.5,67149
37719,56575,Sterley,Valid,"Pallasite, PMG",1724.8,Found,1950,34.21,-101.39,89944
37720,23723,Sterling,Valid,Pallasite,679.5,Found,1900,40.6,-103.18333,45458
37721,23725,Stewart Hills,Valid,L6,140.3,Found,1991,-84.2,-86,49047
37722,55530,Stewart Valley,Valid,H6,75.6,Found,2001,36.2058,-116.17042,64807
37734,55551,Stockyard Creek,Valid,H5,2700,Found,2008,-23.25556,116.90083,17053
37735,31330,Stoneham,Valid,H5,5000,Found,1960,40.63783,-103.69717,71286
37736,23727,Stonington,Valid,H5,2700,Found,1942,37.28333,-102.2,73416
37737,23730,Stratton,Valid,OC,121,Found,1964,39.22167,-102.59,56584
37738,23731,Streaky Bay,Valid,L4,909,Found,1989,-32.86667,134.28333,72647
37739,23734,Study Butte,Valid,H3-6,417,Found,1983,29.30167,-103.5,43999
37740,52752,Stump Spring,Valid,LL6,13700,Found,2010,35.98728,-115.85828,95632
37741,23735,Sublette,Valid,L6,1300,Found,1952,37.5,-100.83333,91506
37742,45010,Sueilila,Valid,LL6,13266,Found,2005,24.63633,-14.71633,35257
37743,23739,Sukhoj Liman,Valid,H4/5,48000,Found,1987,46.4,30.8,48768
37744,23740,Sulphur Springs Draw,Valid,H5,1892,Found,1990,32.98333,-102.37833,24631
37745,23743,Summerfield,Valid,L5,6200,Found,1979,34.76667,-102.41667,72562
37746,23744,Summit,Valid,"Iron, IIAB",1000,Found,1890,34.2,-86.48333,92176
37747,23746,Sunray,Valid,H4,4300,Found,1985,36,-101.83333,97070
37748,23747,Sunstone Knoll,Valid,L6,15.6,Found,1985,39.16278,-112.70806,91053
37749,23748,Superior Valley,Valid,H5,3.4,Found,2000,35.25448,-117.10972,45206
37766,23759,Superstition Mountain,Valid,H5,333,Found,2000,32.87083,-115.7825,76645
37767,23761,Surprise Springs,Valid,"Iron, IAB-sLL",1500,Found,1899,34.16667,-115.91667,23437
37768,23762,Susuman,Valid,"Iron, IIIAB",18900,Found,1957,62.72139,148.13028,55400
37769,23763,Sutton,Valid,H5,7600,Found,1964,40.6,-97.86667,63801
37770,23764,Suwa,Valid,Iron,203,Found,1915,36.03333,138.08333,65242
37771,23765,Suwahib (Adraj),Valid,L4,118.1,Found,1932,20.01667,50.93333,30382
37772,23766,Suwahib ('Ain Sala),Valid,H6,106.1,Found,1932,19.95556,51.03333,12986
37773,23767,Suwahib (Buwah),Valid,H3.8-an,241,Found,1931,20.05556,51.41667,83018
37774,23768,Suwanee Spring,Valid,L5,1200,Found,1979,34.95,-107.16667,44326
37775,23769,Sverdlovsk,Valid,H4/5,4500,Found,1985,57,62.7,209
37776,23770,Sweetwater,Valid,H5,1760,Found,1961,32.55,-100.41667,71926
37777,47342,Święcany,Valid,L/LL5,8,Found,2004,49.79139,21.25778,44468
37778,23772,Sychevka,Valid,"Iron, IIIAB",65000,Found,1988,51.125,127.495,18061
37779,23774,Tabarz,Valid,"Iron, IAB-MG",150,Found,1854,50.88333,10.51667,88903
37780,23775,Tabbita,Valid,L6,3100,Found,1983,-34.05,145.83333,36892
37781,23777,Tacoma,Valid,"Iron, IAB complex",16.7,Found,1925,47.25,-122.41667,7666
37782,23779,Tafassasset,Valid,CR-an,114000,Found,2000,20.76333,10.44167,96218
37783,23780,Tafoya (a),Valid,H4,270,Found,1951,36.45,-104.1,2150
37784,23781,Tafoya (b),Valid,H5,490,Found,1951,36.45,-104.1,52790
37785,23783,Tagounite,Valid,"Iron, IIIAB",3300,Found,1989,29.96667,-5.6,58075
37786,23785,Taiban,Valid,L5,25000,Found,1934,34.45,-104.01667,28893
37787,23786,Taiban (b),Valid,LL6,641,Found,1984,34.45,-104.01667,46575
37788,23787,Taicang,Valid,Stone-uncl,20000,Found,1928,31.5,121.08333,97697
37789,23788,Taiga (stone),Valid,H6,31.4,Found,1946,,,75264
37790,23792,Talbachat n'aït Isfoul,Valid,LL3,8000,Found,1999,29.98333,-5.23333,25428
37791,23793,Talpa,Valid,H6,13000,Found,1963,31.86667,-99.58333,67733
37792,51737,Tamarack,Valid,"Iron, IIAB",41,Found,2004,44.93389,-116.43167,44644
37793,23794,Tamarugal,Valid,"Iron, IIIAB",320000,Found,1903,-20.8,-69.66667,72159
37794,23796,Tambo del Meteorito,Valid,H6,13.84,Found,2002,-23.981,-68.313,1950
37795,23797,Tambo Quemado,Valid,"Iron, IIIAB",141000,Found,1950,-14.66667,-74.5,42285
37796,23798,Tamentit,Valid,"Iron, IIIAB",510000,Found,1864,27.71667,-0.25,98856
37797,23799,Tamir-Tsetserleg,Valid,Stone-uncl,173000,Found,1956,47.45,101.47917,99536
37798,23802,Tanezrouft,Valid,H5,482,Found,1989,25.38333,0.51667,2057
37886,23872,Tanokami Mountain,Valid,"Iron, IIIE",174000,Found,1885,34.91667,135.96667,87742
37887,51580,Taoudenni,Valid,Diogenite,24370,Found,2007,22.79167,-3.96667,13939
37888,23874,Taouz,Valid,L6,2430,Found,1991,30.9,-4.23833,41855
37890,23876,Tarahumara,Valid,"Iron, IIE",2500,Found,1994,28.5,-106.25,25427
37891,23878,Tarbagatai,Valid,L5,370,Found,1912,51.36667,107.38333,23566
37892,23879,Tarfa,Valid,L6,1040,Found,1954,19.5,55.5,90209
37893,23880,Tarlton,Valid,H4,226.5,Found,1967,39.32,-82.37,12722
37894,23881,Tassédet,Valid,H5,560,Found,2001,18.06833,6.66833,27250
37897,23886,Tatum,Valid,H4,1787,Found,1938,33.23333,-103.44167,97628
37898,23889,Tawallah Valley,Valid,"Iron, IVB",75750,Found,1939,-15.7,135.66667,70936
37899,36586,Taylor Glacier,Valid,L5,244.2,Found,2005,,,20197
37902,23891,Tazewell,Valid,"Iron, IAB-sLH",27000,Found,1853,36.43333,-83.75,66475
37903,23892,Techado,Valid,"Iron, IIE",810,Found,1983,34.53333,-108.35,33250
37904,23893,Tell,Valid,H6,16600,Found,1930,34.38333,-100.4,32216
37905,23894,Temple,Valid,L6,5000,Found,1959,31.11667,-97.3,4754
37906,23895,Temple Bar,Valid,CR,106,Found,1998,35.91667,-114.43333,9266
37907,23896,Tendo,Valid,"Iron, IIIAB",10100,Found,1910,38.35,140.37333,56792
37908,23899,Tentacle Ridge,Valid,L6,11.1,Found,2000,-80.25,153.5,60703
37910,23901,Teocaltiche,Valid,Iron,10000,Found,1903,21.43333,-102.56667,36509
37911,23902,Teplá,Valid,"Iron, IIIAB",17000,Found,1909,49.98333,12.86667,45554
37912,23903,Ternera,Valid,"Iron, IVB",1980,Found,1891,-27.33333,-69.8,95295
37913,23905,Tessera,Valid,H4,51.3,Found,2000,45.50833,12.30833,36904
37914,23906,Texline,Valid,H5,26200,Found,1937,36.4,-103.01667,48857
37915,23907,Thackaringa,Valid,H5,438.6,Found,1974,-32.11667,141.08333,11979
37916,23911,Thiel Mountains,Valid,"Pallasite, PMG",31700,Found,1962,-85.45,-90,2147
37999,23972,Thompson Brook,Valid,"Iron, IAB-ung",76.6,Found,1918,-33.61667,115.91667,80510
38000,23973,Thomson,Valid,L6,218,Found,1888,33.46667,-82.48333,2661
38001,23974,Thoreau,Valid,"Iron, IAB complex",500,Found,1954,35.28333,-108.26667,95978
38002,23977,Thule,Valid,"Iron, IIIAB",48600,Found,1955,76.53333,-67.55,23219
38003,53890,Thumb Butte,Valid,H3.8,105,Found,2008,35.16993,-114.45585,80583
38004,45958,Thumrayt,Valid,"Pallasite, PMG",2480,Found,2006,17.58333,54.35,60833
38006,23978,Thunda,Valid,"Iron, IIIAB",62100,Found,1881,-25.7,143.05,20116
38007,23979,Thurlow,Valid,"Iron, IIIAB",5500,Found,1888,44.75,-77.58333,16187
38008,23980,Thurman,Valid,OC,1959,Found,1965,39.52167,-103.16667,49513
38009,23981,Thylacine Hole,Valid,H4/5,101.5,Found,1977,-31.58333,127.6,30481
38011,23983,Tianlin,Valid,"Iron, IAB complex",300000,Found,1956,24.3,106.1,79132
38012,23985,Tiberrhamine,Valid,L6,107000,Found,1967,28.11667,0.53333,88531
38013,23986,Tibooburra,Valid,CV3,18.6,Found,1970,-29.43333,142.01667,36678
38014,23987,Tieraco Creek,Valid,"Iron, IIIAB",41700,Found,1922,-26.33333,118.33333,83113
38015,52043,Tieret,Valid,H6,602,Found,2009,30.74819,10.21017,28435
38028,23988,Tierra Blanca,Valid,Winonaite,860,Found,1965,34.93333,-102.01667,5191
38029,23990,Tifariti,Valid,L6,5.4,Found,2002,26.5,-10.5,59251
38030,23991,Tiffa,Valid,H5,26900,Found,1997,19.949,11.933,71118
38038,24000,Timber Creek,Valid,L4,7,Found,1982,34.98333,-101.73333,83269
38039,57160,Timber Lake,Valid,H3,8660,Found,2011,45.425,-101.097,19305
38040,24001,Timessa,Valid,H6,473,Found,1990,26.56667,15.73333,9923
38041,24002,Timmersoi,Valid,L5,516,Found,1966,18.91667,6.25,19981
38042,24003,Timna,Valid,H5,40,Found,2002,29.75,34.91667,62286
38043,56556,Tin as Sawwan,Valid,L4-5,1684,Found,2011,32.7605,9.1002,26333
38044,24005,Tindouf,Valid,H6,1550,Found,1997,27.75,-8.13333,82017
38045,24006,Tinnie,Valid,"Iron, IVB",15300,Found,1978,33.38333,-105.25,92056
38046,24010,Tishomingo,Valid,"Iron, ungrouped",260000,Found,1965,34.25,-96.68333,24881
38047,24013,Tlacotepec,Valid,"Iron, IVB",71000,Found,1903,18.65,-97.55,29463
38048,24014,Tobe,Valid,H4,5386,Found,1963,37.2,-103.58333,37451
38049,24015,Tobychan,Valid,"Iron, IIE",52100,Found,1971,,,47246
38050,24016,Tokio (a),Valid,H5,6600,Found,1974,33.21667,-102.63167,17126
38051,24017,Tokio (b),Valid,OC,823,Found,1974,33.205,-102.65833,69896
38052,24018,Toluca,Valid,"Iron, IAB-sLL",3e+06,Found,1776,19.56667,-99.56667,2877
38053,24021,Tombigbee River,Valid,"Iron, IIG",43000,Found,1859,32.23333,-88.2,45347
38054,24022,Tomhannock Creek,Valid,H5,1500,Found,1863,42.88333,-73.6,93917
38055,24025,Tonganoxie,Valid,"Iron, IIIAB",11800,Found,1886,39.08333,-95.11667,96315
38056,24027,Tookabarnoo,Valid,H4,157,Found,1992,-27.86667,141.73333,47937
38057,24030,Toronto,Valid,"Iron, IAB complex",2715,Found,1970,,,80609
38058,24031,Torreon de Mata,Valid,L6,610,Found,1983,26.83333,-105.41667,83546
38059,24033,Tostado,Valid,H6,22000,Found,1945,-29.23333,-61.76667,73222
38060,31350,Touat,Valid,L6,2650,Found,2002,27.63533,-0.51667,84085
38062,24034,Toubil River,Valid,"Iron, IIIAB",22000,Found,1891,55.88333,89.1,99702
38063,47702,Toufassour,Valid,Mesosiderite,73300,Found,2007,29.65225,-7.7493,37122
38064,24035,Toulon,Valid,H5,1214.5,Found,1962,41.11667,-89.80833,44236
38065,24039,Towada,Valid,H6,53.5,Found,1997,40.55,141.23333,91144
38066,24040,Travis County (a),Valid,H5,175400,Found,1889,30.3,-97.7,82505
38067,24041,Travis County (b),Valid,H4,5900,Found,1889,30.55556,-97.95278,4609
38068,24045,Trenton,Valid,"Iron, IIIAB",505000,Found,1858,43.36667,-88.13333,46575
38069,24047,Tres Castillos,Valid,"Iron, ungrouped",150000,Found,1992,29.47,-105.8,53659
38070,24048,Tres Estacas,Valid,OC,150000,Found,1968,,,14628
38071,24051,Tribune (b),Valid,OC,1470,Found,1981,,,70039
38072,24052,Trifir,Valid,L6,1000,Found,1956,20.05,-1.68333,71918
38073,35339,Trilby Wash,Valid,L4,846,Found,2005,33.91667,-112.55,10586
38074,24055,Truckton,Valid,H5,43.4,Found,1978,38.58139,-104.07667,14692
38075,24056,Tryon,Valid,L6,15900,Found,1934,41.55,-100.96667,70914
38076,24058,Tsarev,Valid,L5,1.2253e+06,Found,1968,48.7,45.7,48546
38077,24061,Tucson,Valid,"Iron, ungrouped",975000,Found,1850,31.85,-110.96667,5571
38078,24064,Tule Draw,Valid,H5,2300,Found,1981,34.66667,-102,58773
38079,24065,Tule Valley,Valid,L6,17.69,Found,2001,38.99861,-113.38167,34658
38080,54682,Tule Valley Hardpan,Valid,L5,5.1,Found,2009,38.94306,-113.37833,9745
38082,24066,Tulia (a),Valid,H3-4,86000,Found,1917,34.61667,-101.95,34140
38083,24067,Tulia (b),Valid,L6,4800,Found,1917,34.53333,-101.7,64856
38084,24068,Tulia (c),Valid,H5/6,4270,Found,1981,,,46956
38085,24069,Tulia (d),Valid,H6,17700,Found,1981,34.60667,-101.76667,71349
38086,24070,Tulia (iron),Valid,Iron,190,Found,1969,34.555,-101.63,55223
38087,24072,Tungsten Mountain,Valid,H4,31.73,Found,2000,39.63611,-117.65472,63713
38108,56551,Tupelo,Valid,EL6,280,Found,2012,34.24216,-88.77594,82868
38109,24084,Turriff,Valid,L5,218,Found,1994,-35.48333,142.6,81761
38110,24085,Turtle River,Valid,"Iron, IIIAB",22390,Found,1953,47.6,-94.76667,2667
38111,24087,Tuzla,Valid,L6,236,Found,1920,44.01667,28.63333,86949
38112,24088,Twannberg,Valid,"Iron, IIG",20689,Found,1984,47.12444,7.17889,66471
38113,24089,Twentynine Palms,Valid,L,19700,Found,1944,34.075,-116.01667,61247
38114,24090,Twin City,Valid,"Iron, IAB-ung",5130,Found,1955,32.58333,-82.01667,23512
38115,24091,Two Buttes (a),Valid,H5,19700,Found,1962,37.63333,-102.41667,10374
38116,24092,Two Buttes (b),Valid,H,3000,Found,1970,37.63333,-102.41667,18575
38117,24093,Twodot,Valid,H6,21400,Found,1999,46.7,-110.13333,82732
38118,55266,Uasara,Valid,"Iron, IIAB",3140,Found,,0,0,52790
38119,24100,Udall Park,Valid,H4,150,Found,1985,32.25,-110.83333,31750
38120,24102,Udeiát el Had,Valid,L6,658,Found,1988,29.41667,20.5,99104
38121,24105,Uegit,Valid,"Iron, IIIAB",252000,Found,1921,3.81667,43.33333,85665
38122,24107,Ularring,Valid,L6,271.8,Found,1970,-29.96667,120.6,95482
38123,24109,Ultuna,Valid,H,1900,Found,1944,59.81667,17.66667,7914
38124,45816,Ulyanovsk,Valid,H5,4680,Found,2006,54.364947,48.591447,36470
38125,24110,Ulysses,Valid,H4,3900,Found,1927,37.6,-101.25,82572
38126,24111,Um Habib,Valid,L6,696,Found,1960,21.5,50.5,23156
38127,24113,Umbarger,Valid,L6,13000,Found,1954,34.95,-102.1175,33668
38128,24114,Um-Hadid,Valid,Mesosiderite,15400,Found,,21.695,50.59667,11116
38129,24115,Umm as Samim,Valid,H5,1847,Found,2001,21.31833,56.41667,93159
38157,24120,Umm Tina,Valid,L6,70.2,Found,1932,19.02778,51.08333,43168
38158,24122,Union County,Valid,"Iron, IC",6800,Found,1853,34.75,-84,5452
38159,35414,United Arab Emirates,Valid,Ureilite,155,Found,2005,22.846044,55.121208,96394
38187,24124,Unter-Mässing,Valid,"Iron, IIC",80000,Found,1920,49.09028,11.33333,52245
38188,24125,Ur,Valid,Iron,,Found,-2500,30.9,46.01667,53664
38189,24126,Ural,Valid,OC,9400,Found,1981,55.8,66,20764
38190,24130,Uruachic,Valid,"Iron, IIIAB",13000,Found,1989,27.85,-108.23333,40877
38191,24131,Uruaçu,Valid,"Iron, IAB-MG",72500,Found,1992,-14.53333,-48.76667,10484
38192,24127,Uruq al Hadd,Valid,LL5,2335.64,Found,2003,18.44432,52.97805,51858
38194,24133,Ust-Nyukzha,Valid,"Iron, IAB complex",44000,Found,1992,56.38333,120.46667,59112
38195,24134,Ute Creek,Valid,H4,1000,Found,1936,36.2,-103.9,23508
38196,24137,Uvalde,Valid,H5,8200,Found,1915,29.2,-99.76667,81896
38197,24138,Uwet,Valid,"Iron, IIAB",54000,Found,1903,5.28333,8.25,2504
38198,24139,Uwharrie,Valid,"Iron, IIIAB",72700,Found,1930,35.51667,-79.96667,61746
38199,24141,Vaalbult,Valid,"Iron, IAB-MG",11800,Found,1921,-29.75,22.5,99895
38200,24142,Vaca Muerta,Valid,Mesosiderite-A1,3.828e+06,Found,1861,-25.75,-70.5,23160
38201,24147,Valencia,Valid,H5,33500,Found,,39,-0.03333,73350
38202,24148,Valentine,Valid,L4,2300,Found,1942,42.93333,-100.75,2399
38203,24150,Valkeala,Valid,L6,4000,Found,1962,61.05,26.83333,91245
38204,24152,Valley Wells,Valid,L6,129.9,Found,1929,35.46667,-115.66667,62285
38205,24153,Varpaisjärvi,Valid,L6,2000,Found,1913,63.3,27.73333,4383
38206,24155,Veevers,Valid,"Iron, IIAB",300,Found,1984,-22.96833,125.36861,42232
